date,product_id,product_name,quantity_sold,unit_price,customer_id,price,sales_channel
2025-07-28,G015,Onions 1kg,1,33.13,C6814,,
2025-07-28,G004,Dal Toor 500g,1,136.29,C6815,,
2025-07-28,G002,Wheat Flour 1kg,1,39.4,C6816,,
2025-07-28,G001,Rice Basmati 1kg,3,94.22,C6817,,
2025-07-28,G008,Eggs 12 pieces,1,89.42,C6818,,
2025-07-28,G015,Onions 1kg,1,33.87,C6819,,
2025-07-28,G012,Soap Lifebouy,1,45.24,C6820,,
2025-07-28,G004,Dal Toor 500g,1,135.08,C6821,,
2025-07-28,G005,Oil Sunflower 1L,2,151.69,C6822,,
2025-07-28,G018,Honey 500g,1,341.94,C6823,,
2025-07-28,G018,Honey 500g,1,350.8,C6824,,
2025-07-28,G002,Wheat Flour 1kg,1,39.06,C6825,,
2025-07-28,G015,Onions 1kg,1,34.23,C6826,,
2025-07-28,G003,Sugar 1kg,1,47.64,C6827,,
2025-07-28,G001,Rice Basmati 1kg,1,92.99,C6828,,
2025-07-28,G011,Biscuits Parle-G,2,14.88,C6829,,
2025-07-28,G007,Bread White 400g,1,34.08,C6830,,
2025-07-29,G008,Eggs 12 pieces,1,83.9,C6831,,
2025-07-29,G003,Sugar 1kg,1,47.61,C6832,,
2025-07-29,G004,Dal Toor 500g,1,136.9,C6833,,
2025-07-29,G008,Eggs 12 pieces,1,87.45,C6834,,
2025-07-29,G008,Eggs 12 pieces,1,88.94,C6835,,
2025-07-29,G002,Wheat Flour 1kg,2,38.9,C6836,,
2025-07-29,G016,Ghee 500ml,1,494.09,C6837,,
2025-07-29,G019,Coffee Instant 100g,1,201.49,C6838,,
2025-07-29,G002,Wheat Flour 1kg,1,40.31,C6839,,
2025-07-29,G018,Honey 500g,1,343.18,C6840,,
2025-07-29,G008,Eggs 12 pieces,1,89.71,C6841,,
2025-07-29,G002,Wheat Flour 1kg,1,40.06,C6842,,
2025-07-29,G002,Wheat Flour 1kg,2,38.66,C6843,,
2025-07-29,G002,Wheat Flour 1kg,1,38.53,C6844,,
2025-07-29,G008,Eggs 12 pieces,1,87.59,C6845,,
2025-07-29,G003,Sugar 1kg,2,49.1,C6846,,
2025-07-29,G007,Bread White 400g,1,34.85,C6847,,
2025-07-29,G007,Bread White 400g,1,34.8,C6848,,
2025-07-29,G019,Coffee Instant 100g,1,194.97,C6849,,
2025-07-29,G003,Sugar 1kg,1,49.09,C6850,,
2025-07-29,G002,Wheat Flour 1kg,3,40.49,C6851,,
2025-07-29,G008,Eggs 12 pieces,1,83.27,C6852,,
2025-07-29,G008,Eggs 12 pieces,1,86.02,C6853,,
2025-07-29,G010,Salt 1kg,1,23.45,C6854,,
2025-07-29,G002,Wheat Flour 1kg,1,40.27,C6855,,
2025-07-29,G006,Milk Packet 500ml,1,26.31,C6856,,
2025-07-29,G011,Biscuits Parle-G,2,15.9,C6857,,
2025-07-29,G006,Milk Packet 500ml,1,26.6,C6858,,
2025-07-29,G008,Eggs 12 pieces,1,88.83,C6859,,
2025-07-29,G011,Biscuits Parle-G,1,15.65,C6860,,
2025-07-29,G001,Rice Basmati 1kg,2,92.94,C6861,,
2025-07-29,G008,Eggs 12 pieces,1,83.42,C6862,,
2025-07-29,G017,Almonds 250g,1,835.17,C6863,,
2025-07-29,G002,Wheat Flour 1kg,1,40.13,C6864,,
2025-07-29,G005,Oil Sunflower 1L,1,164.2,C6865,,
2025-07-30,G006,Milk Packet 500ml,1,27.02,C6866,,
2025-07-30,G007,Bread White 400g,1,35.26,C6867,,
2025-07-30,G001,Rice Basmati 1kg,2,99.6,C6868,,
2025-07-30,G019,Coffee Instant 100g,1,201.46,C6869,,
2025-07-30,G017,Almonds 250g,1,867.71,C6870,,
2025-07-30,G004,Dal Toor 500g,1,139.38,C6871,,
2025-07-30,G001,Rice Basmati 1kg,3,98.69,C6872,,
2025-07-30,G009,Tea Powder 250g,1,226.72,C6873,,
2025-07-30,G016,Ghee 500ml,1,510.34,C6874,,
2025-07-30,G015,Onions 1kg,1,32.44,C6875,,
2025-07-30,G007,Bread White 400g,1,32.84,C6876,,
2025-07-30,G002,Wheat Flour 1kg,1,40.71,C6877,,
2025-07-30,G001,Rice Basmati 1kg,2,101.08,C6878,,
2025-07-30,G013,Detergent 1kg,1,222.61,C6879,,
2025-07-30,G006,Milk Packet 500ml,1,25.91,C6880,,
2025-07-30,G013,Detergent 1kg,1,212.73,C6881,,
2025-07-30,G001,Rice Basmati 1kg,1,100.26,C6882,,
2025-07-30,G006,Milk Packet 500ml,1,25.46,C6883,,
2025-07-30,G004,Dal Toor 500g,1,139.39,C6884,,
2025-07-30,G008,Eggs 12 pieces,1,87.88,C6885,,
2025-07-30,G008,Eggs 12 pieces,1,83.11,C6886,,
2025-07-30,G001,Rice Basmati 1kg,1,94.82,C6887,,
2025-07-30,G016,Ghee 500ml,1,512.62,C6888,,
2025-07-30,G003,Sugar 1kg,1,49.38,C6889,,
2025-07-30,G004,Dal Toor 500g,1,145.3,C6890,,
2025-07-30,G004,Dal Toor 500g,1,136.98,C6891,,
2025-07-30,G008,Eggs 12 pieces,1,86.47,C6892,,
2025-07-30,G008,Eggs 12 pieces,1,85.32,C6893,,
2025-07-30,G007,Bread White 400g,1,32.71,C6894,,
2025-07-30,G004,Dal Toor 500g,1,137.93,C6895,,
2025-07-30,G008,Eggs 12 pieces,1,89.9,C6896,,
2025-07-30,G015,Onions 1kg,1,33.53,C6897,,
2025-07-30,G001,Rice Basmati 1kg,1,93.18,C6898,,
2025-07-30,G006,Milk Packet 500ml,2,24.95,C6899,,
2025-07-30,G007,Bread White 400g,1,34.19,C6900,,
2025-07-30,G001,Rice Basmati 1kg,3,94.97,C6901,,
2025-07-30,G003,Sugar 1kg,3,49.65,C6902,,
2025-07-30,G003,Sugar 1kg,1,51.66,C6903,,
2025-07-30,G011,Biscuits Parle-G,1,15.4,C6904,,
2025-07-30,G016,Ghee 500ml,1,473.11,C6905,,
2025-07-30,G003,Sugar 1kg,1,50.6,C6906,,
2025-07-30,G002,Wheat Flour 1kg,1,38.66,C6907,,
2025-07-30,G015,Onions 1kg,1,33.64,C6908,,
2025-07-30,G015,Onions 1kg,1,32.43,C6909,,
2025-07-30,G004,Dal Toor 500g,1,145.12,C6910,,
2025-07-30,G007,Bread White 400g,2,33.67,C6911,,
2025-07-30,G020,Pickle Mixed 400g,1,122.25,C6912,,
2025-07-30,G002,Wheat Flour 1kg,1,40.36,C6913,,
2025-07-30,G003,Sugar 1kg,2,47.8,C6914,,
2025-07-30,G016,Ghee 500ml,1,504.43,C6915,,
2025-07-30,G001,Rice Basmati 1kg,1,99.54,C6916,,
2025-07-30,G007,Bread White 400g,1,33.23,C6917,,
2025-07-30,G008,Eggs 12 pieces,1,88.91,C6918,,
2025-07-30,G009,Tea Powder 250g,1,227.44,C6919,,
2025-07-30,G007,Bread White 400g,1,33.98,C6920,,
2025-07-30,G008,Eggs 12 pieces,1,83.91,C6921,,
2025-07-31,G001,Rice Basmati 1kg,2,95.27,C6922,,
2025-07-31,G001,Rice Basmati 1kg,2,97.19,C6923,,
2025-07-31,G019,Coffee Instant 100g,1,197.34,C6924,,
2025-07-31,G009,Tea Powder 250g,1,216.5,C6925,,
2025-07-31,G003,Sugar 1kg,1,47.03,C6926,,
2025-07-31,G007,Bread White 400g,2,34.41,C6927,,
2025-07-31,G011,Biscuits Parle-G,1,15.13,C6928,,
2025-07-31,G012,Soap Lifebouy,1,41.79,C6929,,
2025-07-31,G011,Biscuits Parle-G,1,16.03,C6930,,
2025-07-31,G006,Milk Packet 500ml,1,26.06,C6931,,
2025-07-31,G001,Rice Basmati 1kg,2,95.89,C6932,,
2025-07-31,G007,Bread White 400g,1,32.98,C6933,,
2025-07-31,G002,Wheat Flour 1kg,1,39.78,C6934,,
2025-07-31,G008,Eggs 12 pieces,1,87.15,C6935,,
2025-07-31,G004,Dal Toor 500g,1,138.39,C6936,,
2025-07-31,G016,Ghee 500ml,1,485.57,C6937,,
2025-07-31,G013,Detergent 1kg,1,210.39,C6938,,
2025-07-31,G004,Dal Toor 500g,1,135.15,C6939,,
2025-07-31,G006,Milk Packet 500ml,1,24.81,C6940,,
2025-07-31,G015,Onions 1kg,1,32.4,C6941,,
2025-07-31,G015,Onions 1kg,1,32.27,C6942,,
2025-07-31,G011,Biscuits Parle-G,1,14.97,C6943,,
2025-07-31,G003,Sugar 1kg,1,50.97,C6944,,
2025-07-31,G009,Tea Powder 250g,1,223.67,C6945,,
2025-07-31,G013,Detergent 1kg,1,216.5,C6946,,
2025-07-31,G003,Sugar 1kg,1,49.08,C6947,,
2025-07-31,G003,Sugar 1kg,2,50.33,C6948,,
2025-07-31,G015,Onions 1kg,1,35.4,C6949,,
2025-07-31,G003,Sugar 1kg,1,50.73,C6950,,
2025-07-31,G013,Detergent 1kg,1,219.2,C6951,,
2025-07-31,G004,Dal Toor 500g,1,135.17,C6952,,
2025-07-31,G007,Bread White 400g,1,34.27,C6953,,
2025-07-31,G001,Rice Basmati 1kg,3,101.79,C6954,,
2025-07-31,G015,Onions 1kg,1,32.88,C6955,,
2025-07-31,G006,Milk Packet 500ml,2,26.36,C6956,,
2025-08-01,G005,Oil Sunflower 1L,1,158.94,C6957,,
2025-08-01,G011,Biscuits Parle-G,2,16.2,C6958,,
2025-08-01,G012,Soap Lifebouy,1,44.28,C6959,,
2025-08-01,G017,Almonds 250g,1,818.14,C6960,,
2025-08-01,G005,Oil Sunflower 1L,2,153.88,C6961,,
2025-08-01,G007,Bread White 400g,1,32.31,C6962,,
2025-08-01,G017,Almonds 250g,1,829.48,C6963,,
2025-08-01,G011,Biscuits Parle-G,2,16.08,C6964,,
2025-08-01,G016,Ghee 500ml,2,512.77,C6965,,
2025-08-01,G002,Wheat Flour 1kg,1,37.77,C6966,,
2025-08-01,G015,Onions 1kg,1,35.18,C6967,,
2025-08-01,G006,Milk Packet 500ml,2,25.59,C6968,,
2025-08-01,G011,Biscuits Parle-G,1,15.67,C6969,,
2025-08-01,G004,Dal Toor 500g,1,145.1,C6970,,
2025-08-01,G001,Rice Basmati 1kg,1,94.23,C6971,,
2025-08-01,G019,Coffee Instant 100g,1,195.21,C6972,,
2025-08-01,G002,Wheat Flour 1kg,1,38.77,C6973,,
2025-08-01,G007,Bread White 400g,1,34.36,C6974,,
2025-08-01,G005,Oil Sunflower 1L,1,158.91,C6975,,
2025-08-01,G007,Bread White 400g,1,34.17,C6976,,
2025-08-01,G013,Detergent 1kg,1,216.25,C6977,,
2025-08-01,G015,Onions 1kg,1,35.4,C6978,,
2025-08-01,G010,Salt 1kg,1,23.37,C6979,,
2025-08-01,G002,Wheat Flour 1kg,1,38.22,C6980,,
2025-08-01,G003,Sugar 1kg,3,48.94,C6981,,
2025-08-01,G005,Oil Sunflower 1L,3,155.07,C6982,,
2025-08-01,G008,Eggs 12 pieces,1,81.96,C6983,,
2025-08-01,G015,Onions 1kg,1,33.7,C6984,,
2025-08-01,G015,Onions 1kg,1,33.42,C6985,,
2025-08-01,G006,Milk Packet 500ml,2,26.12,C6986,,
2025-08-01,G007,Bread White 400g,2,34.3,C6987,,
2025-08-01,G004,Dal Toor 500g,1,143.88,C6988,,
2025-08-01,G001,Rice Basmati 1kg,1,98.71,C6989,,
2025-08-01,G001,Rice Basmati 1kg,3,93.35,C6990,,
2025-08-01,G008,Eggs 12 pieces,1,86.93,C6991,,
2025-08-01,G002,Wheat Flour 1kg,1,39.25,C6992,,
2025-08-01,G001,Rice Basmati 1kg,2,93.06,C6993,,
2025-08-01,G002,Wheat Flour 1kg,2,40.27,C6994,,
2025-08-01,G008,Eggs 12 pieces,1,89.25,C6995,,
2025-08-01,G019,Coffee Instant 100g,1,192.5,C6996,,
2025-08-01,G011,Biscuits Parle-G,2,15.56,C6997,,
2025-08-01,G008,Eggs 12 pieces,1,87.32,C6998,,
2025-08-01,G006,Milk Packet 500ml,2,24.97,C6999,,
2025-08-01,G009,Tea Powder 250g,1,214.75,C7000,,
2025-08-01,G002,Wheat Flour 1kg,3,38.64,C7001,,
2025-08-01,G003,Sugar 1kg,2,50.31,C7002,,
2025-08-01,G015,Onions 1kg,1,33.52,C7003,,
2025-08-01,G013,Detergent 1kg,1,213.98,C7004,,
2025-08-01,G016,Ghee 500ml,1,475.48,C7005,,
2025-08-01,G007,Bread White 400g,2,33.43,C7006,,
2025-08-01,G005,Oil Sunflower 1L,1,161.14,C7007,,
2025-08-01,G001,Rice Basmati 1kg,1,98.34,C7008,,
2025-08-01,G003,Sugar 1kg,2,48.07,C7009,,
2025-08-01,G003,Sugar 1kg,2,49.9,C7010,,
2025-08-01,G016,Ghee 500ml,1,517.79,C7011,,
2025-08-01,G015,Onions 1kg,1,34.64,C7012,,
2025-08-01,G006,Milk Packet 500ml,1,25.73,C7013,,
2025-08-01,G001,Rice Basmati 1kg,2,99.66,C7014,,
2025-08-01,G004,Dal Toor 500g,1,145.88,C7015,,
2025-08-01,G015,Onions 1kg,1,35.17,C7016,,
2025-08-01,G001,Rice Basmati 1kg,1,98.86,C7017,,
2025-08-01,G002,Wheat Flour 1kg,2,40.2,C7018,,
2025-08-01,G006,Milk Packet 500ml,1,26.37,C7019,,
2025-08-01,G013,Detergent 1kg,1,213.23,C7020,,
2025-08-01,G005,Oil Sunflower 1L,1,158.34,C7021,,
2025-08-01,G015,Onions 1kg,1,34.36,C7022,,
2025-08-01,G018,Honey 500g,1,337.86,C7023,,
2025-08-01,G010,Salt 1kg,1,22.73,C7024,,
2025-08-01,G019,Coffee Instant 100g,1,197.32,C7025,,
2025-08-01,G004,Dal Toor 500g,1,140.72,C7026,,
2025-08-01,G003,Sugar 1kg,2,47.94,C7027,,
2025-08-01,G020,Pickle Mixed 400g,1,127.02,C7028,,
2025-08-01,G007,Bread White 400g,2,34.84,C7029,,
2025-08-01,G001,Rice Basmati 1kg,2,102.55,C7030,,
2025-08-01,G011,Biscuits Parle-G,2,15.01,C7031,,
2025-08-01,G006,Milk Packet 500ml,1,25.3,C7032,,
2025-08-01,G009,Tea Powder 250g,1,224.5,C7033,,
2025-08-01,G019,Coffee Instant 100g,1,186.89,C7034,,
2025-08-01,G007,Bread White 400g,2,33.95,C7035,,
2025-08-01,G015,Onions 1kg,1,34.08,C7036,,
2025-08-01,G016,Ghee 500ml,2,501.63,C7037,,
2025-08-01,G007,Bread White 400g,1,32.95,C7038,,
2025-08-01,G005,Oil Sunflower 1L,1,156.05,C7039,,
2025-08-01,G011,Biscuits Parle-G,2,15.54,C7040,,
2025-08-01,G010,Salt 1kg,1,22.11,C7041,,
2025-08-01,G007,Bread White 400g,1,33.63,C7042,,
2025-08-01,G011,Biscuits Parle-G,1,15.79,C7043,,
2025-08-01,G002,Wheat Flour 1kg,1,39.11,C7044,,
2025-08-01,G008,Eggs 12 pieces,1,87.6,C7045,,
2025-08-01,G007,Bread White 400g,2,32.53,C7046,,
2025-08-01,G012,Soap Lifebouy,1,44.39,C7047,,
2025-08-01,G002,Wheat Flour 1kg,1,39.66,C7048,,
2025-08-01,G003,Sugar 1kg,1,51.03,C7049,,
2025-08-01,G004,Dal Toor 500g,1,137.14,C7050,,
2025-08-01,G015,Onions 1kg,1,33.1,C7051,,
2025-08-01,G005,Oil Sunflower 1L,2,156.57,C7052,,
2025-08-01,G008,Eggs 12 pieces,1,88.5,C7053,,
2025-08-01,G004,Dal Toor 500g,1,136.72,C7054,,
2025-08-01,G004,Dal Toor 500g,1,136.75,C7055,,
2025-08-01,G002,Wheat Flour 1kg,1,39.6,C7056,,
2025-08-01,G015,Onions 1kg,1,34.43,C7057,,
2025-08-01,G006,Milk Packet 500ml,1,25.96,C7058,,
2025-08-01,G008,Eggs 12 pieces,1,85.53,C7059,,
2025-08-01,G008,Eggs 12 pieces,1,82.83,C7060,,
2025-08-01,G008,Eggs 12 pieces,1,87.29,C7061,,
2025-08-01,G005,Oil Sunflower 1L,3,159.08,C7062,,
2025-08-01,G011,Biscuits Parle-G,1,15.33,C7063,,
2025-08-01,G010,Salt 1kg,1,22.52,C7064,,
2025-08-02,G001,Rice Basmati 1kg,2,100.9,C7065,,
2025-08-02,G009,Tea Powder 250g,1,215.61,C7066,,
2025-08-02,G002,Wheat Flour 1kg,1,39.51,C7067,,
2025-08-02,G004,Dal Toor 500g,1,143.5,C7068,,
2025-08-02,G002,Wheat Flour 1kg,1,38.74,C7069,,
2025-08-02,G002,Wheat Flour 1kg,2,40.28,C7070,,
2025-08-02,G006,Milk Packet 500ml,1,25.62,C7071,,
2025-08-02,G007,Bread White 400g,2,34.02,C7072,,
2025-08-02,G011,Biscuits Parle-G,1,14.85,C7073,,
2025-08-02,G001,Rice Basmati 1kg,2,95.85,C7074,,
2025-08-02,G004,Dal Toor 500g,1,138.68,C7075,,
2025-08-02,G003,Sugar 1kg,1,50.71,C7076,,
2025-08-02,G009,Tea Powder 250g,1,213.05,C7077,,
2025-08-02,G011,Biscuits Parle-G,2,15.22,C7078,,
2025-08-02,G005,Oil Sunflower 1L,3,163.39,C7079,,
2025-08-02,G013,Detergent 1kg,1,221.0,C7080,,
2025-08-02,G016,Ghee 500ml,2,479.53,C7081,,
2025-08-02,G013,Detergent 1kg,1,213.49,C7082,,
2025-08-02,G007,Bread White 400g,1,33.07,C7083,,
2025-08-02,G004,Dal Toor 500g,1,139.33,C7084,,
2025-08-02,G011,Biscuits Parle-G,1,16.0,C7085,,
2025-08-02,G003,Sugar 1kg,2,51.92,C7086,,
2025-08-02,G011,Biscuits Parle-G,2,16.17,C7087,,
2025-08-02,G019,Coffee Instant 100g,1,197.89,C7088,,
2025-08-02,G016,Ghee 500ml,1,481.2,C7089,,
2025-08-02,G002,Wheat Flour 1kg,1,37.42,C7090,,
2025-08-02,G003,Sugar 1kg,2,47.05,C7091,,
2025-08-02,G008,Eggs 12 pieces,1,84.3,C7092,,
2025-08-02,G012,Soap Lifebouy,1,42.49,C7093,,
2025-08-02,G002,Wheat Flour 1kg,2,39.63,C7094,,
2025-08-02,G016,Ghee 500ml,1,492.31,C7095,,
2025-08-02,G019,Coffee Instant 100g,1,191.17,C7096,,
2025-08-02,G015,Onions 1kg,1,33.61,C7097,,
2025-08-02,G003,Sugar 1kg,1,51.3,C7098,,
2025-08-02,G003,Sugar 1kg,1,51.21,C7099,,
2025-08-02,G015,Onions 1kg,1,32.34,C7100,,
2025-08-02,G001,Rice Basmati 1kg,2,95.41,C7101,,
2025-08-02,G003,Sugar 1kg,3,49.24,C7102,,
2025-08-02,G018,Honey 500g,1,361.52,C7103,,
2025-08-02,G019,Coffee Instant 100g,1,182.4,C7104,,
2025-08-02,G016,Ghee 500ml,2,504.83,C7105,,
2025-08-02,G003,Sugar 1kg,1,49.81,C7106,,
2025-08-02,G001,Rice Basmati 1kg,1,99.65,C7107,,
2025-08-02,G002,Wheat Flour 1kg,2,39.75,C7108,,
2025-08-02,G015,Onions 1kg,1,32.13,C7109,,
2025-08-02,G007,Bread White 400g,1,34.98,C7110,,
2025-08-02,G012,Soap Lifebouy,1,43.35,C7111,,
2025-08-02,G008,Eggs 12 pieces,1,86.12,C7112,,
2025-08-02,G007,Bread White 400g,2,34.44,C7113,,
2025-08-02,G001,Rice Basmati 1kg,2,97.11,C7114,,
2025-08-02,G005,Oil Sunflower 1L,3,164.41,C7115,,
2025-08-02,G008,Eggs 12 pieces,1,89.22,C7116,,
2025-08-02,G015,Onions 1kg,1,33.88,C7117,,
2025-08-02,G002,Wheat Flour 1kg,1,37.92,C7118,,
2025-08-02,G012,Soap Lifebouy,1,43.81,C7119,,
2025-08-02,G019,Coffee Instant 100g,1,197.0,C7120,,
2025-08-02,G008,Eggs 12 pieces,1,86.88,C7121,,
2025-08-02,G002,Wheat Flour 1kg,3,40.64,C7122,,
2025-08-02,G005,Oil Sunflower 1L,1,157.22,C7123,,
2025-08-02,G015,Onions 1kg,1,32.14,C7124,,
2025-08-02,G007,Bread White 400g,1,33.86,C7125,,
2025-08-02,G004,Dal Toor 500g,1,148.21,C7126,,
2025-08-02,G001,Rice Basmati 1kg,1,95.74,C7127,,
2025-08-02,G016,Ghee 500ml,1,513.85,C7128,,
2025-08-02,G016,Ghee 500ml,1,489.46,C7129,,
2025-08-02,G008,Eggs 12 pieces,1,85.28,C7130,,
2025-08-02,G006,Milk Packet 500ml,2,26.56,C7131,,
2025-08-02,G004,Dal Toor 500g,1,144.15,C7132,,
2025-08-02,G011,Biscuits Parle-G,1,16.04,C7133,,
2025-08-02,G003,Sugar 1kg,2,48.18,C7134,,
2025-08-02,G004,Dal Toor 500g,1,137.3,C7135,,
2025-08-02,G013,Detergent 1kg,1,207.12,C7136,,
2025-08-02,G015,Onions 1kg,1,33.58,C7137,,
2025-08-02,G011,Biscuits Parle-G,2,15.29,C7138,,
2025-08-02,G011,Biscuits Parle-G,1,15.49,C7139,,
2025-08-02,G001,Rice Basmati 1kg,1,102.08,C7140,,
2025-08-02,G008,Eggs 12 pieces,1,87.95,C7141,,
2025-08-02,G003,Sugar 1kg,3,50.02,C7142,,
2025-08-02,G014,Turmeric Powder 100g,1,59.23,C7143,,
2025-08-02,G016,Ghee 500ml,1,504.73,C7144,,
2025-08-02,G008,Eggs 12 pieces,1,89.18,C7145,,
2025-08-02,G012,Soap Lifebouy,1,44.13,C7146,,
2025-08-02,G013,Detergent 1kg,1,221.4,C7147,,
2025-08-02,G001,Rice Basmati 1kg,3,100.53,C7148,,
2025-08-02,G007,Bread White 400g,1,33.52,C7149,,
2025-08-02,G009,Tea Powder 250g,1,209.11,C7150,,
2025-08-02,G013,Detergent 1kg,1,215.29,C7151,,
2025-08-02,G003,Sugar 1kg,1,48.01,C7152,,
2025-08-02,G018,Honey 500g,1,358.9,C7153,,
2025-08-02,G015,Onions 1kg,1,32.26,C7154,,
2025-08-02,G006,Milk Packet 500ml,1,24.74,C7155,,
2025-08-02,G015,Onions 1kg,1,34.75,C7156,,
2025-08-02,G005,Oil Sunflower 1L,2,154.01,C7157,,
2025-08-02,G004,Dal Toor 500g,1,139.38,C7158,,
2025-08-02,G016,Ghee 500ml,1,491.77,C7159,,
2025-08-02,G009,Tea Powder 250g,1,228.69,C7160,,
2025-08-02,G012,Soap Lifebouy,1,45.68,C7161,,
2025-08-02,G007,Bread White 400g,1,35.0,C7162,,
2025-08-02,G011,Biscuits Parle-G,2,14.88,C7163,,
2025-08-02,G012,Soap Lifebouy,1,41.87,C7164,,
2025-08-02,G012,Soap Lifebouy,1,44.12,C7165,,
2025-08-02,G002,Wheat Flour 1kg,2,37.54,C7166,,
2025-08-02,G015,Onions 1kg,1,34.88,C7167,,
2025-08-02,G004,Dal Toor 500g,1,142.27,C7168,,
2025-08-02,G016,Ghee 500ml,1,507.93,C7169,,
2025-08-02,G002,Wheat Flour 1kg,1,37.54,C7170,,
2025-08-02,G004,Dal Toor 500g,1,140.87,C7171,,
2025-08-02,G015,Onions 1kg,1,33.79,C7172,,
2025-08-02,G007,Bread White 400g,2,34.38,C7173,,
2025-08-02,G013,Detergent 1kg,1,217.03,C7174,,
2025-08-02,G003,Sugar 1kg,1,48.87,C7175,,
2025-08-02,G004,Dal Toor 500g,1,139.38,C7176,,
2025-08-02,G020,Pickle Mixed 400g,1,119.34,C7177,,
2025-08-02,G013,Detergent 1kg,1,211.17,C7178,,
2025-08-02,G001,Rice Basmati 1kg,2,92.9,C7179,,
2025-08-02,G004,Dal Toor 500g,1,141.55,C7180,,
2025-08-02,G001,Rice Basmati 1kg,1,101.06,C7181,,
2025-08-02,G007,Bread White 400g,1,32.44,C7182,,
2025-08-02,G014,Turmeric Powder 100g,1,55.11,C7183,,
2025-08-02,G014,Turmeric Powder 100g,1,56.89,C7184,,
2025-08-02,G002,Wheat Flour 1kg,1,38.2,C7185,,
2025-08-02,G008,Eggs 12 pieces,1,84.12,C7186,,
2025-08-02,G019,Coffee Instant 100g,1,185.62,C7187,,
2025-08-02,G007,Bread White 400g,2,31.93,C7188,,
2025-08-02,G004,Dal Toor 500g,1,138.51,C7189,,
2025-08-02,G009,Tea Powder 250g,1,228.74,C7190,,
2025-08-02,G019,Coffee Instant 100g,1,194.79,C7191,,
2025-08-02,G004,Dal Toor 500g,1,142.13,C7192,,
2025-08-02,G004,Dal Toor 500g,1,140.38,C7193,,
2025-08-02,G002,Wheat Flour 1kg,1,37.61,C7194,,
2025-08-02,G015,Onions 1kg,1,35.16,C7195,,
2025-08-02,G005,Oil Sunflower 1L,1,157.29,C7196,,
2025-08-02,G002,Wheat Flour 1kg,3,41.04,C7197,,
2025-08-02,G013,Detergent 1kg,1,212.74,C7198,,
2025-08-02,G008,Eggs 12 pieces,1,87.44,C7199,,
2025-08-02,G008,Eggs 12 pieces,1,86.68,C7200,,
2025-08-02,G007,Bread White 400g,2,33.68,C7201,,
2025-08-02,G003,Sugar 1kg,2,47.4,C7202,,
2025-08-02,G005,Oil Sunflower 1L,1,164.51,C7203,,
2025-08-02,G001,Rice Basmati 1kg,1,96.24,C7204,,
2025-08-02,G008,Eggs 12 pieces,1,86.58,C7205,,
2025-08-02,G001,Rice Basmati 1kg,2,95.9,C7206,,
2025-08-02,G006,Milk Packet 500ml,1,26.48,C7207,,
2025-08-02,G007,Bread White 400g,2,35.15,C7208,,
2025-08-02,G007,Bread White 400g,2,32.56,C7209,,
2025-08-02,G010,Salt 1kg,1,22.08,C7210,,
2025-08-02,G004,Dal Toor 500g,1,142.65,C7211,,
2025-08-02,G001,Rice Basmati 1kg,3,101.14,C7212,,
2025-08-02,G006,Milk Packet 500ml,1,25.96,C7213,,
2025-08-02,G004,Dal Toor 500g,1,138.7,C7214,,
2025-08-02,G002,Wheat Flour 1kg,2,37.59,C7215,,
2025-08-02,G019,Coffee Instant 100g,1,199.35,C7216,,
2025-08-02,G009,Tea Powder 250g,1,227.26,C7217,,
2025-08-02,G012,Soap Lifebouy,1,42.54,C7218,,
2025-08-02,G008,Eggs 12 pieces,1,84.5,C7219,,
2025-08-02,G008,Eggs 12 pieces,1,87.73,C7220,,
2025-08-02,G008,Eggs 12 pieces,1,87.26,C7221,,
2025-08-02,G002,Wheat Flour 1kg,1,39.39,C7222,,
2025-08-02,G002,Wheat Flour 1kg,1,38.83,C7223,,
2025-08-02,G016,Ghee 500ml,1,510.48,C7224,,
2025-08-02,G008,Eggs 12 pieces,1,82.97,C7225,,
2025-08-03,G018,Honey 500g,1,337.45,C7226,,
2025-08-03,G015,Onions 1kg,1,33.21,C7227,,
2025-08-03,G002,Wheat Flour 1kg,2,40.9,C7228,,
2025-08-03,G008,Eggs 12 pieces,1,82.14,C7229,,
2025-08-03,G007,Bread White 400g,2,33.2,C7230,,
2025-08-03,G001,Rice Basmati 1kg,1,100.23,C7231,,
2025-08-03,G007,Bread White 400g,1,32.76,C7232,,
2025-08-03,G001,Rice Basmati 1kg,1,94.24,C7233,,
2025-08-03,G005,Oil Sunflower 1L,1,152.96,C7234,,
2025-08-03,G016,Ghee 500ml,2,490.75,C7235,,
2025-08-03,G004,Dal Toor 500g,1,146.35,C7236,,
2025-08-03,G019,Coffee Instant 100g,1,200.73,C7237,,
2025-08-03,G015,Onions 1kg,1,34.19,C7238,,
2025-08-03,G011,Biscuits Parle-G,2,14.84,C7239,,
2025-08-03,G007,Bread White 400g,1,34.05,C7240,,
2025-08-03,G015,Onions 1kg,1,33.72,C7241,,
2025-08-03,G008,Eggs 12 pieces,1,82.36,C7242,,
2025-08-03,G001,Rice Basmati 1kg,1,102.25,C7243,,
2025-08-03,G005,Oil Sunflower 1L,2,161.45,C7244,,
2025-08-03,G016,Ghee 500ml,2,498.4,C7245,,
2025-08-03,G001,Rice Basmati 1kg,2,93.73,C7246,,
2025-08-03,G011,Biscuits Parle-G,1,16.37,C7247,,
